source_record_pk,sample_initiative_id,initiative_source_id,initiative_title,doc_format,doc_kinds_csv,initiatives_count,doc_refs_count,extractor_version,confidence,needs_review,extracted_subject,extracted_title,extracted_excerpt,source_url,raw_path,review_status,final_subject,final_title,final_confidence,review_note,reviewer
142651,senado:leg5:exp:610/000113,senado_iniciativas,"Declaración de Aceptación de España de la Adhesión de Venezuela al Convenio relativo a la obtención de pruebas en el extranjero en materia civil o mercantil, hecho en La Haya el 18 de marzo de 1970. (610/000113)",html,ds,1,1,heuristic_subject_v1,0.68,1,"Declaración de Aceptación de España de la Adhesión de Venezuela al Convenio relativo a la obtención de pruebas en el extranjero en materia civil o mercantil, hecho en La Haya el 18 de marzo de 1970. (610/000113)","Declaración de Aceptación de España de la Adhesión de Venezuela al Convenio relativo a la obtención de pruebas en el extranjero en materia civil o mercantil, hecho en La Haya el 18 de marzo de 1970. (610/000113)","Iniciativas parlamentarias | Senado de España !function(e){var n=""https://s.go-mpulse.net/boomerang/"";if(""False""==""True"")e.BOOMR_config=e.BOOMR_config||{},e.BOOMR_config.PageParams=e.BOOMR_config.PageParams||{},e.BOOMR_config.PageParams.pci=!0,n=""https://s2.go-mpulse.net/boomerang/"";if(window.BOOMR_API_key=""BJC4H-ZA6C5-F8H88-XL4X5-7HVVC"",function(){function e(){if(!o){var e=document.createElement(""script"");e.id=""boomr-scr-as"",e.src=window.BOOMR.url,e.async=!0,i.parentNode.appendChild(e),o=!0}}function t(e){o=!0;var n,t,a,r,d=document,O=window;if(window.BOOMR.snippetMethod=e?""if"":""i"",t=function(e,n){var t=d.createElement(""script"");t.id=n||""boomr-if-as"",t.src=window.BOOMR.url,BOOMR_lstart=(ne…",https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=5&id1=610&id2=000113,etl/data/raw/text_documents/parl_initiative_docs/63de61a16b90501ccabdd3a2fb27611310572b7078f99b44259b71e44c811351.html,,,,,,
142652,senado:leg5:exp:610/000114,senado_iniciativas,"Canje de Notas constitutivo de Acuerdo entre el Reino de España y el Principado de Andorra sobre el régimen de circulación de personas, de 25 de mayo de 1994 y 17 de junio de 1994. (610/000114)",html,ds,1,1,heuristic_subject_v1,0.68,1,"Canje de Notas constitutivo de Acuerdo entre el Reino de España y el Principado de Andorra sobre el régimen de circulación de personas, de 25 de mayo de 1994 y 17 de junio de 1994. (610/000114)","Canje de Notas constitutivo de Acuerdo entre el Reino de España y el Principado de Andorra sobre el régimen de circulación de personas, de 25 de mayo de 1994 y 17 de junio de 1994. (610/000114)","Iniciativas parlamentarias | Senado de España !function(e){var n=""https://s.go-mpulse.net/boomerang/"";if(""False""==""True"")e.BOOMR_config=e.BOOMR_config||{},e.BOOMR_config.PageParams=e.BOOMR_config.PageParams||{},e.BOOMR_config.PageParams.pci=!0,n=""https://s2.go-mpulse.net/boomerang/"";if(window.BOOMR_API_key=""BJC4H-ZA6C5-F8H88-XL4X5-7HVVC"",function(){function e(){if(!o){var e=document.createElement(""script"");e.id=""boomr-scr-as"",e.src=window.BOOMR.url,e.async=!0,i.parentNode.appendChild(e),o=!0}}function t(e){o=!0;var n,t,a,r,d=document,O=window;if(window.BOOMR.snippetMethod=e?""if"":""i"",t=function(e,n){var t=d.createElement(""script"");t.id=n||""boomr-if-as"",t.src=window.BOOMR.url,BOOMR_lstart=(ne…",https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=5&id1=610&id2=000114,etl/data/raw/text_documents/parl_initiative_docs/d11a57d7d600dcc44a0aea1fdb2b4838e8b100401d86871c8aae328fd5c4f79b.html,,,,,,
142653,senado:leg5:exp:610/000115,senado_iniciativas,"Tratado de Amistad y Cooperación entre el Reino de España y la Federación de Rusia, firmado en Madrid el 12 de abril de 1994. (610/000115)",html,ds,1,1,heuristic_subject_v1,0.68,1,"Tratado de Amistad y Cooperación entre el Reino de España y la Federación de Rusia, firmado en Madrid el 12 de abril de 1994. (610/000115)","Tratado de Amistad y Cooperación entre el Reino de España y la Federación de Rusia, firmado en Madrid el 12 de abril de 1994. (610/000115)","Iniciativas parlamentarias | Senado de España !function(e){var n=""https://s.go-mpulse.net/boomerang/"";if(""False""==""True"")e.BOOMR_config=e.BOOMR_config||{},e.BOOMR_config.PageParams=e.BOOMR_config.PageParams||{},e.BOOMR_config.PageParams.pci=!0,n=""https://s2.go-mpulse.net/boomerang/"";if(window.BOOMR_API_key=""BJC4H-ZA6C5-F8H88-XL4X5-7HVVC"",function(){function e(){if(!o){var e=document.createElement(""script"");e.id=""boomr-scr-as"",e.src=window.BOOMR.url,e.async=!0,i.parentNode.appendChild(e),o=!0}}function t(e){o=!0;var n,t,a,r,d=document,O=window;if(window.BOOMR.snippetMethod=e?""if"":""i"",t=function(e,n){var t=d.createElement(""script"");t.id=n||""boomr-if-as"",t.src=window.BOOMR.url,BOOMR_lstart=(ne…",https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=5&id1=610&id2=000115,etl/data/raw/text_documents/parl_initiative_docs/91c56dc1ce0057a267f00301798e00d72831bba42d580e6773754f323a515f12.html,,,,,,
142654,senado:leg5:exp:610/000116,senado_iniciativas,"Canje de Notas constitutivo de Acuerdo para modificar parte de los artículos 6, 13 y 23 del Convenio entre el Reino de España y el Reino de Gran Bretaña e Irlanda del Norte para evitar la doble imposición y prevenir la evasión fiscal en materia de impuestos sobre la renta y sobre el patrimonio, hecho en Londres el 21 de octubre de 1975. (610/000116)",html,ds,1,1,heuristic_subject_v1,0.68,1,"Canje de Notas constitutivo de Acuerdo para modificar parte de los artículos 6, 13 y 23 del Convenio entre el Reino de España y el Reino de Gran Bretaña e Irlanda del Norte para evitar la doble imposición y prevenir la evasión fiscal en materia de impuestos sobre la renta y sobre el patrimonio, hecho en Londres el 21…","Canje de Notas constitutivo de Acuerdo para modificar parte de los artículos 6, 13 y 23 del Convenio entre el Reino de España y el Reino de Gran Bretaña e Irlanda del Norte para evitar la doble imposición y prevenir la evasión fiscal en materia de impuestos sobre la renta y sobre el patrimonio, hecho en Londres el 21…","Iniciativas parlamentarias | Senado de España !function(e){var n=""https://s.go-mpulse.net/boomerang/"";if(""False""==""True"")e.BOOMR_config=e.BOOMR_config||{},e.BOOMR_config.PageParams=e.BOOMR_config.PageParams||{},e.BOOMR_config.PageParams.pci=!0,n=""https://s2.go-mpulse.net/boomerang/"";if(window.BOOMR_API_key=""BJC4H-ZA6C5-F8H88-XL4X5-7HVVC"",function(){function e(){if(!o){var e=document.createElement(""script"");e.id=""boomr-scr-as"",e.src=window.BOOMR.url,e.async=!0,i.parentNode.appendChild(e),o=!0}}function t(e){o=!0;var n,t,a,r,d=document,O=window;if(window.BOOMR.snippetMethod=e?""if"":""i"",t=function(e,n){var t=d.createElement(""script"");t.id=n||""boomr-if-as"",t.src=window.BOOMR.url,BOOMR_lstart=(ne…",https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=5&id1=610&id2=000116,etl/data/raw/text_documents/parl_initiative_docs/b7ce02c84ee5fe99303edaa007ccae6e68dead2f4afbe70a2ce60dc5b4931b30.html,,,,,,
142655,senado:leg5:exp:610/000117,senado_iniciativas,"Acuerdo por el que se establece la Organización Mundial del Comercio y Acuerdos anejos, Entendimiento relativo a los compromisos en materia de servicios financieros y Acuerdos sobre contratación pública, hechos en Marrakech el 15 de abril de 1994. (610/000117)",html,ds,1,1,heuristic_subject_v1,0.68,1,"Acuerdo por el que se establece la Organización Mundial del Comercio y Acuerdos anejos, Entendimiento relativo a los compromisos en materia de servicios financieros y Acuerdos sobre contratación pública, hechos en Marrakech el 15 de abril de 1994. (610/000117)","Acuerdo por el que se establece la Organización Mundial del Comercio y Acuerdos anejos, Entendimiento relativo a los compromisos en materia de servicios financieros y Acuerdos sobre contratación pública, hechos en Marrakech el 15 de abril de 1994. (610/000117)","Iniciativas parlamentarias | Senado de España !function(e){var n=""https://s.go-mpulse.net/boomerang/"";if(""False""==""True"")e.BOOMR_config=e.BOOMR_config||{},e.BOOMR_config.PageParams=e.BOOMR_config.PageParams||{},e.BOOMR_config.PageParams.pci=!0,n=""https://s2.go-mpulse.net/boomerang/"";if(window.BOOMR_API_key=""BJC4H-ZA6C5-F8H88-XL4X5-7HVVC"",function(){function e(){if(!o){var e=document.createElement(""script"");e.id=""boomr-scr-as"",e.src=window.BOOMR.url,e.async=!0,i.parentNode.appendChild(e),o=!0}}function t(e){o=!0;var n,t,a,r,d=document,O=window;if(window.BOOMR.snippetMethod=e?""if"":""i"",t=function(e,n){var t=d.createElement(""script"");t.id=n||""boomr-if-as"",t.src=window.BOOMR.url,BOOMR_lstart=(ne…",https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=5&id1=610&id2=000117,etl/data/raw/text_documents/parl_initiative_docs/0b3145beedf4028a1ff1ae6e00fde77fc56b93d72c841fb2ad787def3db7459b.html,,,,,,
142656,senado:leg5:exp:610/000118,senado_iniciativas,Convenio sobre la protección de los créditos laborales en caso de insolvencia del empleador (número 173 de la OIT)) adoptado en Ginebra el 23 de junio de 1992 y Declaración que España va a formular en el momento de la ratificación. (610/000118),html,ds,1,1,heuristic_subject_v1,0.68,1,Convenio sobre la protección de los créditos laborales en caso de insolvencia del empleador (número 173 de la OIT)) adoptado en Ginebra el 23 de junio de 1992 y Declaración que España va a formular en el momento de la ratificación. (610/000118),Convenio sobre la protección de los créditos laborales en caso de insolvencia del empleador (número 173 de la OIT)) adoptado en Ginebra el 23 de junio de 1992 y Declaración que España va a formular en el momento de la ratificación. (610/000118),"Iniciativas parlamentarias | Senado de España !function(e){var n=""https://s.go-mpulse.net/boomerang/"";if(""False""==""True"")e.BOOMR_config=e.BOOMR_config||{},e.BOOMR_config.PageParams=e.BOOMR_config.PageParams||{},e.BOOMR_config.PageParams.pci=!0,n=""https://s2.go-mpulse.net/boomerang/"";if(window.BOOMR_API_key=""BJC4H-ZA6C5-F8H88-XL4X5-7HVVC"",function(){function e(){if(!o){var e=document.createElement(""script"");e.id=""boomr-scr-as"",e.src=window.BOOMR.url,e.async=!0,i.parentNode.appendChild(e),o=!0}}function t(e){o=!0;var n,t,a,r,d=document,O=window;if(window.BOOMR.snippetMethod=e?""if"":""i"",t=function(e,n){var t=d.createElement(""script"");t.id=n||""boomr-if-as"",t.src=window.BOOMR.url,BOOMR_lstart=(ne…",https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=5&id1=610&id2=000118,etl/data/raw/text_documents/parl_initiative_docs/224d70bc01cc0f00fc7f545209c72d48615d1ebe22b06ef6672d3e904f66b32b.html,,,,,,
142657,senado:leg5:exp:610/000119,senado_iniciativas,"Acuerdo de promoción y protección recíproca de inversiones entre el Reino de España y la República de Nicaragua, hecho ""ad referendum"" en Managua el 16 de marzo de 1994. (610/000119)",html,ds,1,1,heuristic_subject_v1,0.68,1,"Acuerdo de promoción y protección recíproca de inversiones entre el Reino de España y la República de Nicaragua, hecho ""ad referendum"" en Managua el 16 de marzo de 1994. (610/000119)","Acuerdo de promoción y protección recíproca de inversiones entre el Reino de España y la República de Nicaragua, hecho ""ad referendum"" en Managua el 16 de marzo de 1994. (610/000119)","Iniciativas parlamentarias | Senado de España !function(e){var n=""https://s.go-mpulse.net/boomerang/"";if(""False""==""True"")e.BOOMR_config=e.BOOMR_config||{},e.BOOMR_config.PageParams=e.BOOMR_config.PageParams||{},e.BOOMR_config.PageParams.pci=!0,n=""https://s2.go-mpulse.net/boomerang/"";if(window.BOOMR_API_key=""BJC4H-ZA6C5-F8H88-XL4X5-7HVVC"",function(){function e(){if(!o){var e=document.createElement(""script"");e.id=""boomr-scr-as"",e.src=window.BOOMR.url,e.async=!0,i.parentNode.appendChild(e),o=!0}}function t(e){o=!0;var n,t,a,r,d=document,O=window;if(window.BOOMR.snippetMethod=e?""if"":""i"",t=function(e,n){var t=d.createElement(""script"");t.id=n||""boomr-if-as"",t.src=window.BOOMR.url,BOOMR_lstart=(ne…",https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=5&id1=610&id2=000119,etl/data/raw/text_documents/parl_initiative_docs/31aa589f39c48cdb01045cb65c10dddd6ace216ab31e600280ed1f39fafa8194.html,,,,,,
142658,senado:leg5:exp:610/000120,senado_iniciativas,"Convenio relativo a la protección del niño y a la cooperación en materia de adopción internacional, hecho en La Haya el 29 de mayo de 1993, así como declaración que el Gobierno español va a formular. (610/000120)",html,ds,1,1,heuristic_subject_v1,0.68,1,"Convenio relativo a la protección del niño y a la cooperación en materia de adopción internacional, hecho en La Haya el 29 de mayo de 1993, así como declaración que el Gobierno español va a formular. (610/000120)","Convenio relativo a la protección del niño y a la cooperación en materia de adopción internacional, hecho en La Haya el 29 de mayo de 1993, así como declaración que el Gobierno español va a formular. (610/000120)","Iniciativas parlamentarias | Senado de España !function(e){var n=""https://s.go-mpulse.net/boomerang/"";if(""False""==""True"")e.BOOMR_config=e.BOOMR_config||{},e.BOOMR_config.PageParams=e.BOOMR_config.PageParams||{},e.BOOMR_config.PageParams.pci=!0,n=""https://s2.go-mpulse.net/boomerang/"";if(window.BOOMR_API_key=""BJC4H-ZA6C5-F8H88-XL4X5-7HVVC"",function(){function e(){if(!o){var e=document.createElement(""script"");e.id=""boomr-scr-as"",e.src=window.BOOMR.url,e.async=!0,i.parentNode.appendChild(e),o=!0}}function t(e){o=!0;var n,t,a,r,d=document,O=window;if(window.BOOMR.snippetMethod=e?""if"":""i"",t=function(e,n){var t=d.createElement(""script"");t.id=n||""boomr-if-as"",t.src=window.BOOMR.url,BOOMR_lstart=(ne…",https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=5&id1=610&id2=000120,etl/data/raw/text_documents/parl_initiative_docs/b262ab0069a4f9b39af1e646d107fd76f8be516db38a458bec041a82bfe29dee.html,,,,,,
142659,senado:leg5:exp:610/000121,senado_iniciativas,"Acuerdo entre el Gobierno del Reino de España y el Gobierno de la República de Croacia sobre transporte internacional por carretera, firmado ""ad referendum"" en Madrid el 28 de junio de 1994. (610/000121)",html,ds,1,1,heuristic_subject_v1,0.68,1,"Acuerdo entre el Gobierno del Reino de España y el Gobierno de la República de Croacia sobre transporte internacional por carretera, firmado ""ad referendum"" en Madrid el 28 de junio de 1994. (610/000121)","Acuerdo entre el Gobierno del Reino de España y el Gobierno de la República de Croacia sobre transporte internacional por carretera, firmado ""ad referendum"" en Madrid el 28 de junio de 1994. (610/000121)","Iniciativas parlamentarias | Senado de España !function(e){var n=""https://s.go-mpulse.net/boomerang/"";if(""False""==""True"")e.BOOMR_config=e.BOOMR_config||{},e.BOOMR_config.PageParams=e.BOOMR_config.PageParams||{},e.BOOMR_config.PageParams.pci=!0,n=""https://s2.go-mpulse.net/boomerang/"";if(window.BOOMR_API_key=""BJC4H-ZA6C5-F8H88-XL4X5-7HVVC"",function(){function e(){if(!o){var e=document.createElement(""script"");e.id=""boomr-scr-as"",e.src=window.BOOMR.url,e.async=!0,i.parentNode.appendChild(e),o=!0}}function t(e){o=!0;var n,t,a,r,d=document,O=window;if(window.BOOMR.snippetMethod=e?""if"":""i"",t=function(e,n){var t=d.createElement(""script"");t.id=n||""boomr-if-as"",t.src=window.BOOMR.url,BOOMR_lstart=(ne…",https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=5&id1=610&id2=000121,etl/data/raw/text_documents/parl_initiative_docs/57ed76f2e86062cc6b18e9c70a6c25eda62ffb64f40cd84c42ca7dde1854041c.html,,,,,,
142660,senado:leg5:exp:610/000122,senado_iniciativas,Acuerdo de Cooperación y de Unión Aduanera entre la Comunidad Económica Europea y la República de San Marino hecho en Bruselas el 16 de diciembre de 1991. (610/000122),html,ds,1,1,heuristic_subject_v1,0.68,1,Acuerdo de Cooperación y de Unión Aduanera entre la Comunidad Económica Europea y la República de San Marino hecho en Bruselas el 16 de diciembre de 1991. (610/000122),Acuerdo de Cooperación y de Unión Aduanera entre la Comunidad Económica Europea y la República de San Marino hecho en Bruselas el 16 de diciembre de 1991. (610/000122),"Iniciativas parlamentarias | Senado de España !function(e){var n=""https://s.go-mpulse.net/boomerang/"";if(""False""==""True"")e.BOOMR_config=e.BOOMR_config||{},e.BOOMR_config.PageParams=e.BOOMR_config.PageParams||{},e.BOOMR_config.PageParams.pci=!0,n=""https://s2.go-mpulse.net/boomerang/"";if(window.BOOMR_API_key=""BJC4H-ZA6C5-F8H88-XL4X5-7HVVC"",function(){function e(){if(!o){var e=document.createElement(""script"");e.id=""boomr-scr-as"",e.src=window.BOOMR.url,e.async=!0,i.parentNode.appendChild(e),o=!0}}function t(e){o=!0;var n,t,a,r,d=document,O=window;if(window.BOOMR.snippetMethod=e?""if"":""i"",t=function(e,n){var t=d.createElement(""script"");t.id=n||""boomr-if-as"",t.src=window.BOOMR.url,BOOMR_lstart=(ne…",https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=5&id1=610&id2=000122,etl/data/raw/text_documents/parl_initiative_docs/0af791fdc0b49ed9b7a35c804f81f87b74279341587d0aaa7bea472c05b269a3.html,,,,,,
142661,senado:leg5:exp:610/000123,senado_iniciativas,"Convenio Internacional del Café de 1994, hecho en Londres el 30 de marzo de 1994. (610/000123)",html,ds,1,1,heuristic_subject_v1,0.68,1,"Convenio Internacional del Café de 1994, hecho en Londres el 30 de marzo de 1994. (610/000123)","Convenio Internacional del Café de 1994, hecho en Londres el 30 de marzo de 1994. (610/000123)","Iniciativas parlamentarias | Senado de España !function(e){var n=""https://s.go-mpulse.net/boomerang/"";if(""False""==""True"")e.BOOMR_config=e.BOOMR_config||{},e.BOOMR_config.PageParams=e.BOOMR_config.PageParams||{},e.BOOMR_config.PageParams.pci=!0,n=""https://s2.go-mpulse.net/boomerang/"";if(window.BOOMR_API_key=""BJC4H-ZA6C5-F8H88-XL4X5-7HVVC"",function(){function e(){if(!o){var e=document.createElement(""script"");e.id=""boomr-scr-as"",e.src=window.BOOMR.url,e.async=!0,i.parentNode.appendChild(e),o=!0}}function t(e){o=!0;var n,t,a,r,d=document,O=window;if(window.BOOMR.snippetMethod=e?""if"":""i"",t=function(e,n){var t=d.createElement(""script"");t.id=n||""boomr-if-as"",t.src=window.BOOMR.url,BOOMR_lstart=(ne…",https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=5&id1=610&id2=000123,etl/data/raw/text_documents/parl_initiative_docs/9d0fe3e0dc627912a5040a4484e39b79fe0365c2f758f6c2a0ba4c605ccb5a99.html,,,,,,
142662,senado:leg5:exp:610/000124,senado_iniciativas,"Acuerdo entre la Comunidad Económica Europea y la Comunidad Europea de la Energía Atómica por una parte, y por otra parte el Reino de España, sobre el establecimiento del Instituto de Prospectiva Tecnológica en Sevilla, firmado en Sevilla el 15 de abril de 1994. (610/000124)",html,ds,1,1,heuristic_subject_v1,0.68,1,"Acuerdo entre la Comunidad Económica Europea y la Comunidad Europea de la Energía Atómica por una parte, y por otra parte el Reino de España, sobre el establecimiento del Instituto de Prospectiva Tecnológica en Sevilla, firmado en Sevilla el 15 de abril de 1994. (610/000124)","Acuerdo entre la Comunidad Económica Europea y la Comunidad Europea de la Energía Atómica por una parte, y por otra parte el Reino de España, sobre el establecimiento del Instituto de Prospectiva Tecnológica en Sevilla, firmado en Sevilla el 15 de abril de 1994. (610/000124)","Iniciativas parlamentarias | Senado de España !function(e){var n=""https://s.go-mpulse.net/boomerang/"";if(""False""==""True"")e.BOOMR_config=e.BOOMR_config||{},e.BOOMR_config.PageParams=e.BOOMR_config.PageParams||{},e.BOOMR_config.PageParams.pci=!0,n=""https://s2.go-mpulse.net/boomerang/"";if(window.BOOMR_API_key=""BJC4H-ZA6C5-F8H88-XL4X5-7HVVC"",function(){function e(){if(!o){var e=document.createElement(""script"");e.id=""boomr-scr-as"",e.src=window.BOOMR.url,e.async=!0,i.parentNode.appendChild(e),o=!0}}function t(e){o=!0;var n,t,a,r,d=document,O=window;if(window.BOOMR.snippetMethod=e?""if"":""i"",t=function(e,n){var t=d.createElement(""script"");t.id=n||""boomr-if-as"",t.src=window.BOOMR.url,BOOMR_lstart=(ne…",https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=5&id1=610&id2=000124,etl/data/raw/text_documents/parl_initiative_docs/7fd6df9d834af2376f8e889fab28a9ab0f29368f4b01934a2add7021b029235b.html,,,,,,
142663,senado:leg5:exp:610/000125,senado_iniciativas,"Convenio relativo a la importación temporal, hecho en Estambul el 26 de junio de 1990. (610/000125)",html,ds,1,1,heuristic_subject_v1,0.68,1,"Convenio relativo a la importación temporal, hecho en Estambul el 26 de junio de 1990. (610/000125)","Convenio relativo a la importación temporal, hecho en Estambul el 26 de junio de 1990. (610/000125)","Iniciativas parlamentarias | Senado de España !function(e){var n=""https://s.go-mpulse.net/boomerang/"";if(""False""==""True"")e.BOOMR_config=e.BOOMR_config||{},e.BOOMR_config.PageParams=e.BOOMR_config.PageParams||{},e.BOOMR_config.PageParams.pci=!0,n=""https://s2.go-mpulse.net/boomerang/"";if(window.BOOMR_API_key=""BJC4H-ZA6C5-F8H88-XL4X5-7HVVC"",function(){function e(){if(!o){var e=document.createElement(""script"");e.id=""boomr-scr-as"",e.src=window.BOOMR.url,e.async=!0,i.parentNode.appendChild(e),o=!0}}function t(e){o=!0;var n,t,a,r,d=document,O=window;if(window.BOOMR.snippetMethod=e?""if"":""i"",t=function(e,n){var t=d.createElement(""script"");t.id=n||""boomr-if-as"",t.src=window.BOOMR.url,BOOMR_lstart=(ne…",https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=5&id1=610&id2=000125,etl/data/raw/text_documents/parl_initiative_docs/82ab992062f128f2e2cea527d4c474adce7a086d5aef2d6194d69efa7faad493.html,,,,,,
142664,senado:leg5:exp:610/000126,senado_iniciativas,"Canje de Cartas de fechas 19 y 21 de octubre de 1994, constitutivo de Acuerdo entre el Reino de España y la República de Francia para la construcción de un puente internacional sobre el río Major entre las localidades de Massanet de Cabrenys (España) y Coustouges (Francia). (610/000126)",html,ds,1,1,heuristic_subject_v1,0.68,1,"Canje de Cartas de fechas 19 y 21 de octubre de 1994, constitutivo de Acuerdo entre el Reino de España y la República de Francia para la construcción de un puente internacional sobre el río Major entre las localidades de Massanet de Cabrenys (España) y Coustouges (Francia). (610/000126)","Canje de Cartas de fechas 19 y 21 de octubre de 1994, constitutivo de Acuerdo entre el Reino de España y la República de Francia para la construcción de un puente internacional sobre el río Major entre las localidades de Massanet de Cabrenys (España) y Coustouges (Francia). (610/000126)","Iniciativas parlamentarias | Senado de España !function(e){var n=""https://s.go-mpulse.net/boomerang/"";if(""False""==""True"")e.BOOMR_config=e.BOOMR_config||{},e.BOOMR_config.PageParams=e.BOOMR_config.PageParams||{},e.BOOMR_config.PageParams.pci=!0,n=""https://s2.go-mpulse.net/boomerang/"";if(window.BOOMR_API_key=""BJC4H-ZA6C5-F8H88-XL4X5-7HVVC"",function(){function e(){if(!o){var e=document.createElement(""script"");e.id=""boomr-scr-as"",e.src=window.BOOMR.url,e.async=!0,i.parentNode.appendChild(e),o=!0}}function t(e){o=!0;var n,t,a,r,d=document,O=window;if(window.BOOMR.snippetMethod=e?""if"":""i"",t=function(e,n){var t=d.createElement(""script"");t.id=n||""boomr-if-as"",t.src=window.BOOMR.url,BOOMR_lstart=(ne…",https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=5&id1=610&id2=000126,etl/data/raw/text_documents/parl_initiative_docs/ac4ae139b72e0538a4f350215c7e2c639b900581c0b34ce4dfd1e880d25dde41.html,,,,,,
142665,senado:leg5:exp:610/000127,senado_iniciativas,"Enmienda del Protocolo de Montreal relativo a las sustancias que agotan la capa de ozono, adoptada en la Cuarta Reunión de las Partes del Protocolo de Montreal, celebrada en Copenhague del 23 al 25 de noviembre de 1992. (610/000127)",html,ds,1,1,heuristic_subject_v1,0.68,1,"Enmienda del Protocolo de Montreal relativo a las sustancias que agotan la capa de ozono, adoptada en la Cuarta Reunión de las Partes del Protocolo de Montreal, celebrada en Copenhague del 23 al 25 de noviembre de 1992. (610/000127)","Enmienda del Protocolo de Montreal relativo a las sustancias que agotan la capa de ozono, adoptada en la Cuarta Reunión de las Partes del Protocolo de Montreal, celebrada en Copenhague del 23 al 25 de noviembre de 1992. (610/000127)","Iniciativas parlamentarias | Senado de España !function(e){var n=""https://s.go-mpulse.net/boomerang/"";if(""False""==""True"")e.BOOMR_config=e.BOOMR_config||{},e.BOOMR_config.PageParams=e.BOOMR_config.PageParams||{},e.BOOMR_config.PageParams.pci=!0,n=""https://s2.go-mpulse.net/boomerang/"";if(window.BOOMR_API_key=""BJC4H-ZA6C5-F8H88-XL4X5-7HVVC"",function(){function e(){if(!o){var e=document.createElement(""script"");e.id=""boomr-scr-as"",e.src=window.BOOMR.url,e.async=!0,i.parentNode.appendChild(e),o=!0}}function t(e){o=!0;var n,t,a,r,d=document,O=window;if(window.BOOMR.snippetMethod=e?""if"":""i"",t=function(e,n){var t=d.createElement(""script"");t.id=n||""boomr-if-as"",t.src=window.BOOMR.url,BOOMR_lstart=(ne…",https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=5&id1=610&id2=000127,etl/data/raw/text_documents/parl_initiative_docs/8bb14fb10b4c6f2cb31e51b34c2efa13b13b2ab21b77a1d73fa5aa799e528cfd.html,,,,,,
142666,senado:leg5:exp:610/000128,senado_iniciativas,"Acuerdo entre el Reino de España y los Estados Unidos de América en materia de Cooperación Educativa, Cultural y Científica, hecho en Madrid el 27 de octubre de 1994. (610/000128)",html,ds,1,1,heuristic_subject_v1,0.68,1,"Acuerdo entre el Reino de España y los Estados Unidos de América en materia de Cooperación Educativa, Cultural y Científica, hecho en Madrid el 27 de octubre de 1994. (610/000128)","Acuerdo entre el Reino de España y los Estados Unidos de América en materia de Cooperación Educativa, Cultural y Científica, hecho en Madrid el 27 de octubre de 1994. (610/000128)","Iniciativas parlamentarias | Senado de España !function(e){var n=""https://s.go-mpulse.net/boomerang/"";if(""False""==""True"")e.BOOMR_config=e.BOOMR_config||{},e.BOOMR_config.PageParams=e.BOOMR_config.PageParams||{},e.BOOMR_config.PageParams.pci=!0,n=""https://s2.go-mpulse.net/boomerang/"";if(window.BOOMR_API_key=""BJC4H-ZA6C5-F8H88-XL4X5-7HVVC"",function(){function e(){if(!o){var e=document.createElement(""script"");e.id=""boomr-scr-as"",e.src=window.BOOMR.url,e.async=!0,i.parentNode.appendChild(e),o=!0}}function t(e){o=!0;var n,t,a,r,d=document,O=window;if(window.BOOMR.snippetMethod=e?""if"":""i"",t=function(e,n){var t=d.createElement(""script"");t.id=n||""boomr-if-as"",t.src=window.BOOMR.url,BOOMR_lstart=(ne…",https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=5&id1=610&id2=000128,etl/data/raw/text_documents/parl_initiative_docs/7dc4254648beb1ce4f5e152fd0f6802c1a3a904e4df86358b76181117af71c55.html,,,,,,
