batch_id,doc_url,final_excerpt_text,final_excerpt_chars,final_quote_1,final_quote_2,final_summary_1to3_sentences,adjudicator_note
factory-20260219-lane_c-001,https://www.congreso.es/constitucion/ficheros/leyes_espa/rdl_011_2024.pdf,Documento pdf vinculado a iniciativa congreso:ley:11:2024 en https://www.congreso.es/constitucion/ficheros/leyes_espa/rdl_011_2024.pdf,134,Documento pdf vinculado a iniciativa congreso:ley:11:2024 en https://www.congreso.es/constitucion/ficheros/leyes_espa/rd,Documento pdf vinculado a iniciativa congreso:ley:11:2024 en https://www.congreso.es/constitucion/fi,Documento de iniciativa congreso:ley:11:2024 con contenido pendiente de codificacion detallada.,single-pass deterministic adjudication (no conflicts).
factory-20260219-lane_c-001,https://www.congreso.es/constitucion/ficheros/leyes_espa/rdl_011_2025_conv.pdf,Documento pdf vinculado a iniciativa congreso:ley:11:2025 en https://www.congreso.es/constitucion/ficheros/leyes_espa/rdl_011_2025_conv.pdf,139,Documento pdf vinculado a iniciativa congreso:ley:11:2025 en https://www.congreso.es/constitucion/ficheros/leyes_espa/rd,Documento pdf vinculado a iniciativa congreso:ley:11:2025 en https://www.congreso.es/constitucion/fi,Documento de iniciativa congreso:ley:11:2025 con contenido pendiente de codificacion detallada.,single-pass deterministic adjudication (no conflicts).
factory-20260219-lane_c-001,https://www.congreso.es/constitucion/ficheros/leyes_espa/rdl_012_2025.pdf,Documento pdf vinculado a iniciativa congreso:ley:12:2025 en https://www.congreso.es/constitucion/ficheros/leyes_espa/rdl_012_2025.pdf,134,Documento pdf vinculado a iniciativa congreso:ley:12:2025 en https://www.congreso.es/constitucion/ficheros/leyes_espa/rd,Documento pdf vinculado a iniciativa congreso:ley:12:2025 en https://www.congreso.es/constitucion/fi,Documento de iniciativa congreso:ley:12:2025 con contenido pendiente de codificacion detallada.,single-pass deterministic adjudication (no conflicts).
factory-20260219-lane_c-001,https://www.congreso.es/constitucion/ficheros/leyes_espa/rdl_014_2025.pdf,Documento pdf vinculado a iniciativa congreso:ley:14:2025 en https://www.congreso.es/constitucion/ficheros/leyes_espa/rdl_014_2025.pdf,134,Documento pdf vinculado a iniciativa congreso:ley:14:2025 en https://www.congreso.es/constitucion/ficheros/leyes_espa/rd,Documento pdf vinculado a iniciativa congreso:ley:14:2025 en https://www.congreso.es/constitucion/fi,Documento de iniciativa congreso:ley:14:2025 con contenido pendiente de codificacion detallada.,single-pass deterministic adjudication (no conflicts).
factory-20260219-lane_c-001,https://www.congreso.es/constitucion/ficheros/leyes_espa/rdl_015_2025_conv.pdf,Documento pdf vinculado a iniciativa congreso:ley:15:2025 en https://www.congreso.es/constitucion/ficheros/leyes_espa/rdl_015_2025_conv.pdf,139,Documento pdf vinculado a iniciativa congreso:ley:15:2025 en https://www.congreso.es/constitucion/ficheros/leyes_espa/rd,Documento pdf vinculado a iniciativa congreso:ley:15:2025 en https://www.congreso.es/constitucion/fi,Documento de iniciativa congreso:ley:15:2025 con contenido pendiente de codificacion detallada.,single-pass deterministic adjudication (no conflicts).
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/A/BOCG-15-A-16-1.PDF,Documento pdf vinculado a iniciativa congreso:leg15:exp:121/000016/0000 en https://www.congreso.es/public_oficiales/L15/CONG/BOCG/A/BOCG-15-A-16-1.PDF,150,Documento pdf vinculado a iniciativa congreso:leg15:exp:121/000016/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/A/BOCG-15-A-16-1.PDF,Documento de iniciativa congreso:leg15:exp:121/000016/0000 con contenido pendiente de codificacion detallada.,single-pass deterministic adjudication (no conflicts).
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/A/BOCG-15-A-16-2.PDF,Documento pdf vinculado a iniciativa congreso:leg15:exp:121/000016/0000 en https://www.congreso.es/public_oficiales/L15/CONG/BOCG/A/BOCG-15-A-16-2.PDF,150,Documento pdf vinculado a iniciativa congreso:leg15:exp:121/000016/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/A/BOCG-15-A-16-2.PDF,Documento de iniciativa congreso:leg15:exp:121/000016/0000 con contenido pendiente de codificacion detallada.,single-pass deterministic adjudication (no conflicts).
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/A/BOCG-15-A-18-1.PDF,Documento pdf vinculado a iniciativa congreso:leg15:exp:121/000018/0000 en https://www.congreso.es/public_oficiales/L15/CONG/BOCG/A/BOCG-15-A-18-1.PDF,150,Documento pdf vinculado a iniciativa congreso:leg15:exp:121/000018/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/A/BOCG-15-A-18-1.PDF,Documento de iniciativa congreso:leg15:exp:121/000018/0000 con contenido pendiente de codificacion detallada.,single-pass deterministic adjudication (no conflicts).
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/A/BOCG-15-A-18-2.PDF,Documento pdf vinculado a iniciativa congreso:leg15:exp:121/000018/0000 en https://www.congreso.es/public_oficiales/L15/CONG/BOCG/A/BOCG-15-A-18-2.PDF,150,Documento pdf vinculado a iniciativa congreso:leg15:exp:121/000018/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/A/BOCG-15-A-18-2.PDF,Documento de iniciativa congreso:leg15:exp:121/000018/0000 con contenido pendiente de codificacion detallada.,single-pass deterministic adjudication (no conflicts).
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/A/BOCG-15-A-20-1.PDF,Documento pdf vinculado a iniciativa congreso:leg15:exp:121/000020/0000 en https://www.congreso.es/public_oficiales/L15/CONG/BOCG/A/BOCG-15-A-20-1.PDF,150,Documento pdf vinculado a iniciativa congreso:leg15:exp:121/000020/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/A/BOCG-15-A-20-1.PDF,Documento de iniciativa congreso:leg15:exp:121/000020/0000 con contenido pendiente de codificacion detallada.,single-pass deterministic adjudication (no conflicts).
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/A/BOCG-15-A-20-2.PDF,Documento pdf vinculado a iniciativa congreso:leg15:exp:121/000020/0000 en https://www.congreso.es/public_oficiales/L15/CONG/BOCG/A/BOCG-15-A-20-2.PDF,150,Documento pdf vinculado a iniciativa congreso:leg15:exp:121/000020/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/A/BOCG-15-A-20-2.PDF,Documento de iniciativa congreso:leg15:exp:121/000020/0000 con contenido pendiente de codificacion detallada.,single-pass deterministic adjudication (no conflicts).
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/A/BOCG-15-A-23-1.PDF,Documento pdf vinculado a iniciativa congreso:leg15:exp:121/000023/0000 en https://www.congreso.es/public_oficiales/L15/CONG/BOCG/A/BOCG-15-A-23-1.PDF,150,Documento pdf vinculado a iniciativa congreso:leg15:exp:121/000023/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/A/BOCG-15-A-23-1.PDF,Documento de iniciativa congreso:leg15:exp:121/000023/0000 con contenido pendiente de codificacion detallada.,single-pass deterministic adjudication (no conflicts).
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/A/BOCG-15-A-23-2.PDF,Documento pdf vinculado a iniciativa congreso:leg15:exp:121/000023/0000 en https://www.congreso.es/public_oficiales/L15/CONG/BOCG/A/BOCG-15-A-23-2.PDF,150,Documento pdf vinculado a iniciativa congreso:leg15:exp:121/000023/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/A/BOCG-15-A-23-2.PDF,Documento de iniciativa congreso:leg15:exp:121/000023/0000 con contenido pendiente de codificacion detallada.,single-pass deterministic adjudication (no conflicts).
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/A/BOCG-15-A-30-1.PDF,Documento pdf vinculado a iniciativa congreso:leg15:exp:121/000030/0000 en https://www.congreso.es/public_oficiales/L15/CONG/BOCG/A/BOCG-15-A-30-1.PDF,150,Documento pdf vinculado a iniciativa congreso:leg15:exp:121/000030/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/A/BOCG-15-A-30-1.PDF,Documento de iniciativa congreso:leg15:exp:121/000030/0000 con contenido pendiente de codificacion detallada.,single-pass deterministic adjudication (no conflicts).
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/A/BOCG-15-A-30-2.PDF,Documento pdf vinculado a iniciativa congreso:leg15:exp:121/000030/0000 en https://www.congreso.es/public_oficiales/L15/CONG/BOCG/A/BOCG-15-A-30-2.PDF,150,Documento pdf vinculado a iniciativa congreso:leg15:exp:121/000030/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/A/BOCG-15-A-30-2.PDF,Documento de iniciativa congreso:leg15:exp:121/000030/0000 con contenido pendiente de codificacion detallada.,single-pass deterministic adjudication (no conflicts).
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-120-1.PDF,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000108/0000 en https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-120-1.PDF,151,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000108/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-120-1.PDF,Documento de iniciativa congreso:leg15:exp:122/000108/0000 con contenido pendiente de codificacion detallada.,single-pass deterministic adjudication (no conflicts).
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-120-2.PDF,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000108/0000 en https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-120-2.PDF,151,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000108/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-120-2.PDF,Documento de iniciativa congreso:leg15:exp:122/000108/0000 con contenido pendiente de codificacion detallada.,single-pass deterministic adjudication (no conflicts).
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-128-1.PDF,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000114/0000 en https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-128-1.PDF,151,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000114/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-128-1.PDF,Documento de iniciativa congreso:leg15:exp:122/000114/0000 con contenido pendiente de codificacion detallada.,single-pass deterministic adjudication (no conflicts).
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-128-2.PDF,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000114/0000 en https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-128-2.PDF,151,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000114/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-128-2.PDF,Documento de iniciativa congreso:leg15:exp:122/000114/0000 con contenido pendiente de codificacion detallada.,single-pass deterministic adjudication (no conflicts).
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-139-1.PDF,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000124/0000 en https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-139-1.PDF,151,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000124/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-139-1.PDF,Documento de iniciativa congreso:leg15:exp:122/000124/0000 con contenido pendiente de codificacion detallada.,single-pass deterministic adjudication (no conflicts).
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-139-2.PDF,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000124/0000 en https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-139-2.PDF,151,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000124/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-139-2.PDF,Documento de iniciativa congreso:leg15:exp:122/000124/0000 con contenido pendiente de codificacion detallada.,single-pass deterministic adjudication (no conflicts).
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-140-1.PDF,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000125/0000 en https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-140-1.PDF,151,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000125/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-140-1.PDF,Documento de iniciativa congreso:leg15:exp:122/000125/0000 con contenido pendiente de codificacion detallada.,single-pass deterministic adjudication (no conflicts).
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-140-2.PDF,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000125/0000 en https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-140-2.PDF,151,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000125/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-140-2.PDF,Documento de iniciativa congreso:leg15:exp:122/000125/0000 con contenido pendiente de codificacion detallada.,single-pass deterministic adjudication (no conflicts).
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-141-1.PDF,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000126/0000 en https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-141-1.PDF,151,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000126/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-141-1.PDF,Documento de iniciativa congreso:leg15:exp:122/000126/0000 con contenido pendiente de codificacion detallada.,single-pass deterministic adjudication (no conflicts).
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-141-2.PDF,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000126/0000 en https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-141-2.PDF,151,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000126/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-141-2.PDF,Documento de iniciativa congreso:leg15:exp:122/000126/0000 con contenido pendiente de codificacion detallada.,single-pass deterministic adjudication (no conflicts).
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-147-1.PDF,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000130/0000 en https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-147-1.PDF,151,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000130/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-147-1.PDF,Documento de iniciativa congreso:leg15:exp:122/000130/0000 con contenido pendiente de codificacion detallada.,single-pass deterministic adjudication (no conflicts).
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-147-2.PDF,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000130/0000 en https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-147-2.PDF,151,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000130/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-147-2.PDF,Documento de iniciativa congreso:leg15:exp:122/000130/0000 con contenido pendiente de codificacion detallada.,single-pass deterministic adjudication (no conflicts).
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-148-1.PDF,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000131/0000 en https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-148-1.PDF,151,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000131/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-148-1.PDF,Documento de iniciativa congreso:leg15:exp:122/000131/0000 con contenido pendiente de codificacion detallada.,single-pass deterministic adjudication (no conflicts).
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-148-2.PDF,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000131/0000 en https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-148-2.PDF,151,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000131/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-148-2.PDF,Documento de iniciativa congreso:leg15:exp:122/000131/0000 con contenido pendiente de codificacion detallada.,single-pass deterministic adjudication (no conflicts).
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-149-1.PDF,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000132/0000 en https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-149-1.PDF,151,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000132/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-149-1.PDF,Documento de iniciativa congreso:leg15:exp:122/000132/0000 con contenido pendiente de codificacion detallada.,single-pass deterministic adjudication (no conflicts).
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-149-2.PDF,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000132/0000 en https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-149-2.PDF,151,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000132/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-149-2.PDF,Documento de iniciativa congreso:leg15:exp:122/000132/0000 con contenido pendiente de codificacion detallada.,single-pass deterministic adjudication (no conflicts).
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-151-1.PDF,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000133/0000 en https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-151-1.PDF,151,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000133/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-151-1.PDF,Documento de iniciativa congreso:leg15:exp:122/000133/0000 con contenido pendiente de codificacion detallada.,single-pass deterministic adjudication (no conflicts).
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-151-2.PDF,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000133/0000 en https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-151-2.PDF,151,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000133/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-151-2.PDF,Documento de iniciativa congreso:leg15:exp:122/000133/0000 con contenido pendiente de codificacion detallada.,single-pass deterministic adjudication (no conflicts).
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-155-1.PDF,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000137/0000 en https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-155-1.PDF,151,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000137/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-155-1.PDF,Documento de iniciativa congreso:leg15:exp:122/000137/0000 con contenido pendiente de codificacion detallada.,single-pass deterministic adjudication (no conflicts).
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-155-2.PDF,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000137/0000 en https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-155-2.PDF,151,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000137/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-155-2.PDF,Documento de iniciativa congreso:leg15:exp:122/000137/0000 con contenido pendiente de codificacion detallada.,single-pass deterministic adjudication (no conflicts).
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-157-1.PDF,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000139/0000 en https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-157-1.PDF,151,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000139/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-157-1.PDF,Documento de iniciativa congreso:leg15:exp:122/000139/0000 con contenido pendiente de codificacion detallada.,single-pass deterministic adjudication (no conflicts).
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-157-2.PDF,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000139/0000 en https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-157-2.PDF,151,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000139/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-157-2.PDF,Documento de iniciativa congreso:leg15:exp:122/000139/0000 con contenido pendiente de codificacion detallada.,single-pass deterministic adjudication (no conflicts).
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-162-1.PDF,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000143/0000 en https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-162-1.PDF,151,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000143/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-162-1.PDF,Documento de iniciativa congreso:leg15:exp:122/000143/0000 con contenido pendiente de codificacion detallada.,single-pass deterministic adjudication (no conflicts).
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-162-2.PDF,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000143/0000 en https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-162-2.PDF,151,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000143/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-162-2.PDF,Documento de iniciativa congreso:leg15:exp:122/000143/0000 con contenido pendiente de codificacion detallada.,single-pass deterministic adjudication (no conflicts).
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-182-1.PDF,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000159/0000 en https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-182-1.PDF,151,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000159/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-182-1.PDF,Documento de iniciativa congreso:leg15:exp:122/000159/0000 con contenido pendiente de codificacion detallada.,single-pass deterministic adjudication (no conflicts).
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-182-2.PDF,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000159/0000 en https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-182-2.PDF,151,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000159/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-182-2.PDF,Documento de iniciativa congreso:leg15:exp:122/000159/0000 con contenido pendiente de codificacion detallada.,single-pass deterministic adjudication (no conflicts).
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-187-1.PDF,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000163/0000 en https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-187-1.PDF,151,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000163/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-187-1.PDF,Documento de iniciativa congreso:leg15:exp:122/000163/0000 con contenido pendiente de codificacion detallada.,single-pass deterministic adjudication (no conflicts).
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-187-2.PDF,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000163/0000 en https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-187-2.PDF,151,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000163/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-187-2.PDF,Documento de iniciativa congreso:leg15:exp:122/000163/0000 con contenido pendiente de codificacion detallada.,single-pass deterministic adjudication (no conflicts).
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-188-1.PDF,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000164/0000 en https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-188-1.PDF,151,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000164/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-188-1.PDF,Documento de iniciativa congreso:leg15:exp:122/000164/0000 con contenido pendiente de codificacion detallada.,single-pass deterministic adjudication (no conflicts).
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-188-2.PDF,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000164/0000 en https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-188-2.PDF,151,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000164/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-188-2.PDF,Documento de iniciativa congreso:leg15:exp:122/000164/0000 con contenido pendiente de codificacion detallada.,single-pass deterministic adjudication (no conflicts).
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-201-1.PDF,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000175/0000 en https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-201-1.PDF,151,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000175/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-201-1.PDF,Documento de iniciativa congreso:leg15:exp:122/000175/0000 con contenido pendiente de codificacion detallada.,single-pass deterministic adjudication (no conflicts).
