batch_id,policy_event_id,event_date,title,summary,source_id,source_url,domain_hint,candidate_axes_json
factory-20260219-lane_e-001,money:placsp:placsp_sindicacion:expediente:contrataciondelestadoes_sindicacion_licitacionesperfilcontratante_19048371:7046b5008eec,,Urbanización de Segundo Tramo de la Calle del Pez en Villavieja del Lozoya.,,placsp_contratacion,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=5dDs%2BC4p6XF6nTs9LZ9RhQ%3D%3D,placsp,"[""vivienda"", ""empleo"", ""sanidad"", ""educacion"", ""coste_vida"", ""energia"", ""transporte"", ""seguridad_justicia"", ""inmigracion"", ""corrupcion"", ""campo_rural"", ""igualdad""]"
factory-20260219-lane_e-001,money:placsp:placsp_sindicacion:expediente:contrataciondelestadoes_sindicacion_licitacionesperfilcontratante_19048370:c73a984896e8,,Suministro de planta de saponificación y sonicación de fangos en la EDAR Monte Orgegia de Alicante.,,placsp_contratacion,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=kIHOJ5897jnVGIpKDxgsAQ%3D%3D,placsp,"[""vivienda"", ""empleo"", ""sanidad"", ""educacion"", ""coste_vida"", ""energia"", ""transporte"", ""seguridad_justicia"", ""inmigracion"", ""corrupcion"", ""campo_rural"", ""igualdad""]"
factory-20260219-lane_e-001,money:placsp:placsp_sindicacion:expediente:contrataciondelestadoes_sindicacion_licitacionesperfilcontratante_19048369:baa7c36f97fc,,El objeto de contrato son los servicios de formación en materia de inteligencia artificial para los directivos/as de Ibermutua,,placsp_contratacion,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=DSCsMaPcGz0l5NjlNci%2BtA%3D%3D,placsp,"[""vivienda"", ""empleo"", ""sanidad"", ""educacion"", ""coste_vida"", ""energia"", ""transporte"", ""seguridad_justicia"", ""inmigracion"", ""corrupcion"", ""campo_rural"", ""igualdad""]"
factory-20260219-lane_e-001,money:placsp:placsp_sindicacion:expediente:contrataciondelestadoes_sindicacion_licitacionesperfilcontratante_19048368:98eadcd8989a,,"Suministro de material de oficina para los CDMs del Distrito de Hortaleza (Lote 2: Artículos de sobremesa, máquinas de oficina, calculadora y pilas",,placsp_contratacion,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=GZSS0UmOeU%2F%2B3JAijKO%2Bkg%3D%3D,placsp,"[""vivienda"", ""empleo"", ""sanidad"", ""educacion"", ""coste_vida"", ""energia"", ""transporte"", ""seguridad_justicia"", ""inmigracion"", ""corrupcion"", ""campo_rural"", ""igualdad""]"
factory-20260219-lane_e-001,money:placsp:placsp_sindicacion:expediente:contrataciondelestadoes_sindicacion_licitacionesperfilcontratante_19048367:bb7f34f47e29,,"Contrato mixto de suministro y obras para dotación de zonas de sombra, iluminación, adecuación de red de caminos e instalación de césped en el Parque Rústico de Bellavista (La Cuchara). Fondos NextGeneration E.U.",,placsp_contratacion,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=mzdaJLq9cpBSYrkJkLlFdw%3D%3D,placsp,"[""vivienda"", ""empleo"", ""sanidad"", ""educacion"", ""coste_vida"", ""energia"", ""transporte"", ""seguridad_justicia"", ""inmigracion"", ""corrupcion"", ""campo_rural"", ""igualdad""]"
factory-20260219-lane_e-001,money:placsp:placsp_sindicacion:expediente:contrataciondelestadoes_sindicacion_licitacionesperfilcontratante_19048366:794986105882,,Servicios para la restauración post-incendio en el entorno periurbano del término municipal de El Molar (Madrid),,placsp_contratacion,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=HocK%2FgcquaKIzo3LHNPGcQ%3D%3D,placsp,"[""vivienda"", ""empleo"", ""sanidad"", ""educacion"", ""coste_vida"", ""energia"", ""transporte"", ""seguridad_justicia"", ""inmigracion"", ""corrupcion"", ""campo_rural"", ""igualdad""]"
factory-20260219-lane_e-001,money:placsp:placsp_sindicacion:expediente:contrataciondelestadoes_sindicacion_licitacionesperfilcontratante_19048365:1b22bed26506,,"Servicio de asesoría laboral y fiscal, gestión de nóminas y seguros sociales de todo el personal, por su condición de empleado público (funcionarios de carrera o interinos, contratados en régimen laboral, y personal eventual), o por su condición de alcalde y concejales, en régimen de dedicación exclusiva o parcial, que ejerzan sus funciones en el Ayuntamiento de Tuéjar.",,placsp_contratacion,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=JkgKuEeKGFg2wEhQbcAqug%3D%3D,placsp,"[""vivienda"", ""empleo"", ""sanidad"", ""educacion"", ""coste_vida"", ""energia"", ""transporte"", ""seguridad_justicia"", ""inmigracion"", ""corrupcion"", ""campo_rural"", ""igualdad""]"
factory-20260219-lane_e-001,money:placsp:placsp_sindicacion:expediente:contrataciondelestadoes_sindicacion_licitacionesperfilcontratante_19048364:dc332bc9ded7,,Servicio bar-cafeteria del Centro Municipal de Mayores de Villanueva del Pardillo,,placsp_contratacion,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=UJV%2F0KiD1D6AAM7L03kM8A%3D%3D,placsp,"[""vivienda"", ""empleo"", ""sanidad"", ""educacion"", ""coste_vida"", ""energia"", ""transporte"", ""seguridad_justicia"", ""inmigracion"", ""corrupcion"", ""campo_rural"", ""igualdad""]"
factory-20260219-lane_e-001,money:placsp:placsp_sindicacion:expediente:contrataciondelestadoes_sindicacion_licitacionesperfilcontratante_19048363:2618c2ae1033,,Asesoramiento definición e interpretación de cláusula contractual,,placsp_contratacion,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=cmKyWzhSTNrmnwcj%2BxbdTg%3D%3D,placsp,"[""vivienda"", ""empleo"", ""sanidad"", ""educacion"", ""coste_vida"", ""energia"", ""transporte"", ""seguridad_justicia"", ""inmigracion"", ""corrupcion"", ""campo_rural"", ""igualdad""]"
factory-20260219-lane_e-001,money:placsp:placsp_sindicacion:expediente:contrataciondelestadoes_sindicacion_licitacionesperfilcontratante_19048362:b82690fa4c97,,"Segundo contrato basado del lote 1 del Acuerdo Marco 25VHF3OM0049, para a adquisición y suministro de consumibles para impresoras con destino a los servicios centrales y periféricos del Ministerio de Transportes y Movilidad Sostenible",,placsp_contratacion,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=oeJHvkdx%2F33gL1BHd3qjQA%3D%3D,placsp,"[""vivienda"", ""empleo"", ""sanidad"", ""educacion"", ""coste_vida"", ""energia"", ""transporte"", ""seguridad_justicia"", ""inmigracion"", ""corrupcion"", ""campo_rural"", ""igualdad""]"
factory-20260219-lane_e-001,money:placsp:placsp_sindicacion:expediente:contrataciondelestadoes_sindicacion_licitacionesperfilcontratante_19048361:4309ac219bab,,"“Rehabilitación calle Virgen del Rosario de Espejo (Córdoba)""",,placsp_contratacion,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=9T%2Fb3TVZYjMeIBJRHQiPkQ%3D%3D,placsp,"[""vivienda"", ""empleo"", ""sanidad"", ""educacion"", ""coste_vida"", ""energia"", ""transporte"", ""seguridad_justicia"", ""inmigracion"", ""corrupcion"", ""campo_rural"", ""igualdad""]"
factory-20260219-lane_e-001,money:placsp:placsp_sindicacion:expediente:contrataciondelestadoes_sindicacion_licitacionesperfilcontratante_19048360:ba0570db6312,,Contratación de las obras de “Rehabilitación del solado de la piscina del albergue provincial de Cerro Muriano” (Córdoba),,placsp_contratacion,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=jDr2lOEKl4VSYrkJkLlFdw%3D%3D,placsp,"[""vivienda"", ""empleo"", ""sanidad"", ""educacion"", ""coste_vida"", ""energia"", ""transporte"", ""seguridad_justicia"", ""inmigracion"", ""corrupcion"", ""campo_rural"", ""igualdad""]"
factory-20260219-lane_e-001,money:placsp:placsp_sindicacion:expediente:contrataciondelestadoes_sindicacion_licitacionesperfilcontratante_19048359:75dff5a9f1d4,,"Contrato mixto de obra y suministro de materiales a emplear en la obra PFEA 2025/2026 ""Reforma pavimento y ampliación acerrado Calle El Chorro de Espejo (Córdoba)”,",,placsp_contratacion,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=Dbs%2FylalVguopEMYCmrbmw%3D%3D,placsp,"[""vivienda"", ""empleo"", ""sanidad"", ""educacion"", ""coste_vida"", ""energia"", ""transporte"", ""seguridad_justicia"", ""inmigracion"", ""corrupcion"", ""campo_rural"", ""igualdad""]"
factory-20260219-lane_e-001,money:placsp:placsp_sindicacion:expediente:contrataciondelestadoes_sindicacion_licitacionesperfilcontratante_19048358:d850cb1fbc8a,,"Servicio consistente en el transporte discrecional por carretera de los participantes, organizadores y voluntarios de la Tenerife Bluetrail By UTMB 2026 que se celebrará en la isla de Tenerife entre los próximos días 19 y 22 de marzo de 2026.",,placsp_contratacion,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=B70nLvD11GzyoM4us5k4vw%3D%3D,placsp,"[""vivienda"", ""empleo"", ""sanidad"", ""educacion"", ""coste_vida"", ""energia"", ""transporte"", ""seguridad_justicia"", ""inmigracion"", ""corrupcion"", ""campo_rural"", ""igualdad""]"
factory-20260219-lane_e-001,money:placsp:placsp_sindicacion:expediente:contrataciondelestadoes_sindicacion_licitacionesperfilcontratante_19048357:968caf90731d,,Servicio de organización y ejecución de la prueba deportiva Famara Total,,placsp_contratacion,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=Dp8HCDSJf1R9Zh%2FyRJgM8w%3D%3D,placsp,"[""vivienda"", ""empleo"", ""sanidad"", ""educacion"", ""coste_vida"", ""energia"", ""transporte"", ""seguridad_justicia"", ""inmigracion"", ""corrupcion"", ""campo_rural"", ""igualdad""]"
factory-20260219-lane_e-001,money:placsp:placsp_sindicacion:expediente:contrataciondelestadoes_sindicacion_licitacionesperfilcontratante_19048356:2d175622535f,,Reparación pistas deportivas CEIP Pedro Barrié de la Maza (POS+2025),,placsp_contratacion,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=%2FOKZiZjJ1UmLAncw3qdZkA%3D%3D,placsp,"[""vivienda"", ""empleo"", ""sanidad"", ""educacion"", ""coste_vida"", ""energia"", ""transporte"", ""seguridad_justicia"", ""inmigracion"", ""corrupcion"", ""campo_rural"", ""igualdad""]"
factory-20260219-lane_e-001,money:placsp:placsp_sindicacion:expediente:contrataciondelestadoes_sindicacion_licitacionesperfilcontratante_19048355:daea328f640a,,Procedimiento de selección de entidad colaboradora para la suscripción de un convenio de suministro de vestuario para los alumnos de las escuelas deportivas y monitores del Ayuntamiento de Arroyomolinos (Madrid),,placsp_contratacion,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=P%2FijKr7FG26KeVWTb9Scog%3D%3D,placsp,"[""vivienda"", ""empleo"", ""sanidad"", ""educacion"", ""coste_vida"", ""energia"", ""transporte"", ""seguridad_justicia"", ""inmigracion"", ""corrupcion"", ""campo_rural"", ""igualdad""]"
factory-20260219-lane_e-001,money:placsp:placsp_sindicacion:expediente:contrataciondelestadoes_sindicacion_licitacionesperfilcontratante_19048354:075c9c02ac3f,,Servicio de colaboración en la gestión tributaria y recaudación voluntaria y ejecutiva de los tributos y demás ingresos de derecho público del Ayuntamiento de Cabezón de Liébana.,,placsp_contratacion,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=qyp0M81gMoSKeVWTb9Scog%3D%3D,placsp,"[""vivienda"", ""empleo"", ""sanidad"", ""educacion"", ""coste_vida"", ""energia"", ""transporte"", ""seguridad_justicia"", ""inmigracion"", ""corrupcion"", ""campo_rural"", ""igualdad""]"
factory-20260219-lane_e-001,money:placsp:placsp_sindicacion:expediente:contrataciondelestadoes_sindicacion_licitacionesperfilcontratante_19048353:29e121dea9e3,,"Segundo contrato basado del lote 2 del Acuerdo Marco 25VHF3OM0049, para a adquisición y suministro de consumibles para impresoras con destino a los servicios centrales y periféricos del Ministerio de Transportes y Movilidad Sostenible",,placsp_contratacion,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=%2BtrBdrXHBLZSYrkJkLlFdw%3D%3D,placsp,"[""vivienda"", ""empleo"", ""sanidad"", ""educacion"", ""coste_vida"", ""energia"", ""transporte"", ""seguridad_justicia"", ""inmigracion"", ""corrupcion"", ""campo_rural"", ""igualdad""]"
factory-20260219-lane_e-001,money:placsp:placsp_sindicacion:expediente:contrataciondelestadoes_sindicacion_licitacionesperfilcontratante_19035225:86614dcc30c8,,"Adaptación de la LAAT “La Panera-Las Campanillas” a las prescripciones técnicas del Real Decreto 1432/2008, de 29 de agosto (financiado por la Unión Europea -NextGenerationEU)",,placsp_contratacion,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=5DdFJm51omRVq4S9zvaQpQ%3D%3D,placsp,"[""vivienda"", ""empleo"", ""sanidad"", ""educacion"", ""coste_vida"", ""energia"", ""transporte"", ""seguridad_justicia"", ""inmigracion"", ""corrupcion"", ""campo_rural"", ""igualdad""]"
factory-20260219-lane_e-001,money:placsp:placsp_sindicacion:expediente:contrataciondelestadoes_sindicacion_licitacionesperfilcontratante_19035134:e4f73fcce0eb,,Dirección Facultativa y Coordinación de Seguridad y Salud de la obra de rehabilitación de edificio para uso de Hotel Emblemático en el Centro Histórico de Arucas,,placsp_contratacion,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=V1yU5sBk%2B5GcCF8sV%2BqtYA%3D%3D,placsp,"[""vivienda"", ""empleo"", ""sanidad"", ""educacion"", ""coste_vida"", ""energia"", ""transporte"", ""seguridad_justicia"", ""inmigracion"", ""corrupcion"", ""campo_rural"", ""igualdad""]"
factory-20260219-lane_e-001,money:placsp:placsp_sindicacion:expediente:contrataciondelestadoes_sindicacion_licitacionesperfilcontratante_19026116:07857c1ee079,,Servicio de limpieza viaria del municipio de Ciempozuelos,,placsp_contratacion,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=r0vulWs%2B4ub10HRJw8TEnQ%3D%3D,placsp,"[""vivienda"", ""empleo"", ""sanidad"", ""educacion"", ""coste_vida"", ""energia"", ""transporte"", ""seguridad_justicia"", ""inmigracion"", ""corrupcion"", ""campo_rural"", ""igualdad""]"
factory-20260219-lane_e-001,money:placsp:placsp_sindicacion:expediente:contrataciondelestadoes_sindicacion_licitacionesperfilcontratante_19026071:e5405aa399ef,,"Servicios de diseño, coordinación y organización de la “13ª Conferencia del Programa Marco de Investigación e Innovación en España – Horizonte Europa”.",,placsp_contratacion,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=xVOsuq3D%2FcuFQ%2FlhRK79lA%3D%3D,placsp,"[""vivienda"", ""empleo"", ""sanidad"", ""educacion"", ""coste_vida"", ""energia"", ""transporte"", ""seguridad_justicia"", ""inmigracion"", ""corrupcion"", ""campo_rural"", ""igualdad""]"
factory-20260219-lane_e-001,money:placsp:placsp_sindicacion:expediente:contrataciondelestadoes_sindicacion_licitacionesperfilcontratante_19008589:f9d0544f675a,,Suministro de un sistema de cromatografía líquida de ultra-alto rendimiento con detector selectivo de masas (UHPLC-MSD) para el Laboratorio de Estratigrafía Biomolecular de la ESTI Minas y Energía de la Universidad Politécnica de Madrid.,,placsp_contratacion,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=mjoecIotkFQXhk1FZxEyvw%3D%3D,placsp,"[""vivienda"", ""empleo"", ""sanidad"", ""educacion"", ""coste_vida"", ""energia"", ""transporte"", ""seguridad_justicia"", ""inmigracion"", ""corrupcion"", ""campo_rural"", ""igualdad""]"
factory-20260219-lane_e-001,money:placsp:placsp_sindicacion:expediente:contrataciondelestadoes_sindicacion_licitacionesperfilcontratante_18997099:46dac8182f17,,Mejoras paseo río Najerilla y aledaños en Villavelayo,,placsp_contratacion,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=nJZbrjwiGNyP66GS%2BONYvQ%3D%3D,placsp,"[""vivienda"", ""empleo"", ""sanidad"", ""educacion"", ""coste_vida"", ""energia"", ""transporte"", ""seguridad_justicia"", ""inmigracion"", ""corrupcion"", ""campo_rural"", ""igualdad""]"
factory-20260219-lane_e-001,money:placsp:placsp_sindicacion:expediente:contrataciondelestadoes_sindicacion_licitacionesperfilcontratante_18981282:4251acf68f49,,"Concesión del servicio de explotación del aparcamiento subterráneo sito en el Muelle 5 del Puerto de Alicante, perteneciente al edificio DD5.",,placsp_contratacion,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=%2B3any2DHlx4kJPJS%2BPS9vg%3D%3D,placsp,"[""vivienda"", ""empleo"", ""sanidad"", ""educacion"", ""coste_vida"", ""energia"", ""transporte"", ""seguridad_justicia"", ""inmigracion"", ""corrupcion"", ""campo_rural"", ""igualdad""]"
factory-20260219-lane_e-001,money:placsp:placsp_sindicacion:expediente:contrataciondelestadoes_sindicacion_licitacionesperfilcontratante_18981230:9fb2eb363318,,"Obras de subsanación de deficiencias de funcionalidad, seguridad, durabilidad y eficiencia energética en las cubiertas C3, C5 y C7 del edificio A en la Escuela Técnica Superior de Ingeniería y Diseño Industrial (ETSIDI), de la Universidad Politécnica de Madrid.",,placsp_contratacion,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=5hJIk5VBfEpt5r0ngvMetA%3D%3D,placsp,"[""vivienda"", ""empleo"", ""sanidad"", ""educacion"", ""coste_vida"", ""energia"", ""transporte"", ""seguridad_justicia"", ""inmigracion"", ""corrupcion"", ""campo_rural"", ""igualdad""]"
factory-20260219-lane_e-001,money:placsp:placsp_sindicacion:expediente:contrataciondelestadoes_sindicacion_licitacionesperfilcontratante_18973102:5c80f1c090c1,,Suministro de productos de supermercados necesarios para complementar la realización de actividades culturales diversas...ver apartado A del Anexo de características,,placsp_contratacion,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=iid7qkN%2F7uI3vLk2DU2Ddg%3D%3D,placsp,"[""vivienda"", ""empleo"", ""sanidad"", ""educacion"", ""coste_vida"", ""energia"", ""transporte"", ""seguridad_justicia"", ""inmigracion"", ""corrupcion"", ""campo_rural"", ""igualdad""]"
factory-20260219-lane_e-001,money:placsp:placsp_sindicacion:expediente:contrataciondelestadoes_sindicacion_licitacionesperfilcontratante_18964481:c9911029ef12,,Servicio de oficina técnica de gestión y control administrat,,placsp_contratacion,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=0PoFNtM9HlBxseVhcqrkhw%3D%3D,placsp,"[""vivienda"", ""empleo"", ""sanidad"", ""educacion"", ""coste_vida"", ""energia"", ""transporte"", ""seguridad_justicia"", ""inmigracion"", ""corrupcion"", ""campo_rural"", ""igualdad""]"
factory-20260219-lane_e-001,money:placsp:placsp_sindicacion:expediente:contrataciondelestadoes_sindicacion_licitacionesperfilcontratante_18943143:ae6445150c9a,,"Ejecución de las obras de adaptación para la protección de la avifauna de línea de Alta Tensión Aérea 20 kV y tres centros de transformación para suministros a los campings “Valle en Medio”, “La Nava” y “Peguerinos” en el T. M de Peguerinos (Ávila) (financiado por la Unión Europea -NextGenerationEU)",,placsp_contratacion,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=gAWLVfVmW%2FvLIx6q1oPaMg%3D%3D,placsp,"[""vivienda"", ""empleo"", ""sanidad"", ""educacion"", ""coste_vida"", ""energia"", ""transporte"", ""seguridad_justicia"", ""inmigracion"", ""corrupcion"", ""campo_rural"", ""igualdad""]"
factory-20260219-lane_e-001,money:placsp:placsp_sindicacion:expediente:contrataciondelestadoes_sindicacion_licitacionesperfilcontratante_18934627:39aaa8aca079,,"Servicio de transporte del alumnado de las Aulas de Educación y Cultura de la Diputación de Valladolid para su asistencia a actividades formativas y culturales, año 2026.",,placsp_contratacion,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=Xk%2BenQ%2BKl1FJ8Trn0ZPzLw%3D%3D,placsp,"[""vivienda"", ""empleo"", ""sanidad"", ""educacion"", ""coste_vida"", ""energia"", ""transporte"", ""seguridad_justicia"", ""inmigracion"", ""corrupcion"", ""campo_rural"", ""igualdad""]"
factory-20260219-lane_e-001,money:placsp:placsp_sindicacion:expediente:contrataciondelestadoes_sindicacion_licitacionesperfilcontratante_18934343:533bac871795,,Servicio de Elaboración de Informes Técnico-Jurídicos,,placsp_contratacion,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=ndPAATAYmzdQFSeKCRun4Q%3D%3D,placsp,"[""vivienda"", ""empleo"", ""sanidad"", ""educacion"", ""coste_vida"", ""energia"", ""transporte"", ""seguridad_justicia"", ""inmigracion"", ""corrupcion"", ""campo_rural"", ""igualdad""]"
factory-20260219-lane_e-001,money:placsp:placsp_sindicacion:expediente:contrataciondelestadoes_sindicacion_licitacionesperfilcontratante_18934290:6f7c240e079e,,"Dirección, producción, coordinación y ejecución de los actos del Carnaval Tradicional, a celebrar del 17 al 26 de febrero de 2026 Ver apartado A del Anexo I",,placsp_contratacion,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=URFZm0H%2F5c4UqXM96WStVA%3D%3D,placsp,"[""vivienda"", ""empleo"", ""sanidad"", ""educacion"", ""coste_vida"", ""energia"", ""transporte"", ""seguridad_justicia"", ""inmigracion"", ""corrupcion"", ""campo_rural"", ""igualdad""]"
factory-20260219-lane_e-001,money:placsp:placsp_sindicacion:expediente:contrataciondelestadoes_sindicacion_licitacionesperfilcontratante_18888243:b616e355705b,,Servicio de ejecución del programa Major a Casa en el municipio de l'Alfàs del Pi,,placsp_contratacion,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=dTiT5Q794BbjHF5qKI4aaw%3D%3D,placsp,"[""vivienda"", ""empleo"", ""sanidad"", ""educacion"", ""coste_vida"", ""energia"", ""transporte"", ""seguridad_justicia"", ""inmigracion"", ""corrupcion"", ""campo_rural"", ""igualdad""]"
factory-20260219-lane_e-001,money:placsp:placsp_sindicacion:expediente:contrataciondelestadoes_sindicacion_licitacionesperfilcontratante_18877094:8f22b2f41eab,,Servicio de impresión y encuadernación de materiales gráficos de la Concejalía de Patrimonio Cultural del Ayuntamiento de l'Alfàs del Pi,,placsp_contratacion,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=ylW4YYWrBXrLIx6q1oPaMg%3D%3D,placsp,"[""vivienda"", ""empleo"", ""sanidad"", ""educacion"", ""coste_vida"", ""energia"", ""transporte"", ""seguridad_justicia"", ""inmigracion"", ""corrupcion"", ""campo_rural"", ""igualdad""]"
factory-20260219-lane_e-001,money:placsp:placsp_sindicacion:expediente:contrataciondelestadoes_sindicacion_licitacionesperfilcontratante_18876756:fa069adcb7db,,"Suministro de medicamentos exclusivos con principio activo Nirsevimab del laboratorio farmacéutico Sanofi Aventis, S.A.",,placsp_contratacion,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=xfjD0n7q6LnyoM4us5k4vw%3D%3D,placsp,"[""vivienda"", ""empleo"", ""sanidad"", ""educacion"", ""coste_vida"", ""energia"", ""transporte"", ""seguridad_justicia"", ""inmigracion"", ""corrupcion"", ""campo_rural"", ""igualdad""]"
factory-20260219-lane_e-001,money:placsp:placsp_sindicacion:expediente:contrataciondelestadoes_sindicacion_licitacionesperfilcontratante_18833988:5f5d763c3fb3,,"Asistencia técnica para la redacción de los proyectos de construcción ""Duplicación de la calzada de la carretera CV-81, Ronda Sur de Ontinyent, desde P.K-3+400 a P.K 4+400"" y ""Mejora y remodelación del enlace de la carretera CV-81 en P.K. 3+400"", en Ontinyent (Valencia).",,placsp_contratacion,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=urnzzRJ2%2FvvzAq95uGTrDQ%3D%3D,placsp,"[""vivienda"", ""empleo"", ""sanidad"", ""educacion"", ""coste_vida"", ""energia"", ""transporte"", ""seguridad_justicia"", ""inmigracion"", ""corrupcion"", ""campo_rural"", ""igualdad""]"
factory-20260219-lane_e-001,money:placsp:placsp_sindicacion:expediente:contrataciondelestadoes_sindicacion_licitacionesperfilcontratante_18819393:c07256a1116f,,"Contrato de obras de conservación, restauración y puesta en valor del Torreón-Noria con alberca, pilar y abrevadero y puente de las salinas en la zona arqueológica de las salinas La Malahá (Granada). Primera Fase.",,placsp_contratacion,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=jU9tsa0psfXLIx6q1oPaMg%3D%3D,placsp,"[""vivienda"", ""empleo"", ""sanidad"", ""educacion"", ""coste_vida"", ""energia"", ""transporte"", ""seguridad_justicia"", ""inmigracion"", ""corrupcion"", ""campo_rural"", ""igualdad""]"
factory-20260219-lane_e-001,money:placsp:placsp_sindicacion:expediente:contrataciondelestadoes_sindicacion_licitacionesperfilcontratante_18802721:b62a35f7db3b,,Suministro de repuestos y servicios de mantenimiento para las instalaciones de aire comprimido del Centro de Tratamiento de Residuos de Cogersa,,placsp_contratacion,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=3NuKUGhOZvKExvMJXBMHHQ%3D%3D,placsp,"[""vivienda"", ""empleo"", ""sanidad"", ""educacion"", ""coste_vida"", ""energia"", ""transporte"", ""seguridad_justicia"", ""inmigracion"", ""corrupcion"", ""campo_rural"", ""igualdad""]"
factory-20260219-lane_e-001,money:placsp:placsp_sindicacion:expediente:contrataciondelestadoes_sindicacion_licitacionesperfilcontratante_18802588:d747f1b3adbd,,Renovación do sistema de céspede sintético e melloras na instalación deportiva do campo de fútbol de As Mariñas: Andrés Pena (Fase 1,,placsp_contratacion,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=%2F17eobX%2Bx2%2BS81gZFETWmA%3D%3D,placsp,"[""vivienda"", ""empleo"", ""sanidad"", ""educacion"", ""coste_vida"", ""energia"", ""transporte"", ""seguridad_justicia"", ""inmigracion"", ""corrupcion"", ""campo_rural"", ""igualdad""]"
factory-20260219-lane_e-001,money:placsp:placsp_sindicacion:expediente:contrataciondelestadoes_sindicacion_licitacionesperfilcontratante_18802575:fbaa98431969,,"Contrato de servicio de asistencia técnica, personal de sala y taquilla para las representaciones teatrales del área de Teatros de la Diputación de Valencia",,placsp_contratacion,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=sNBqChZRFCo2wEhQbcAqug%3D%3D,placsp,"[""vivienda"", ""empleo"", ""sanidad"", ""educacion"", ""coste_vida"", ""energia"", ""transporte"", ""seguridad_justicia"", ""inmigracion"", ""corrupcion"", ""campo_rural"", ""igualdad""]"
factory-20260219-lane_e-001,money:placsp:placsp_sindicacion:expediente:contrataciondelestadoes_sindicacion_licitacionesperfilcontratante_18793694:6b4c036ca8a9,,Servicios de mantenimiento de maquinaria Doppstadt en las instalaciones del Centro de Tratamiento de Residuos de Cogersa.,,placsp_contratacion,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=xulqc6lmm7icCF8sV%2BqtYA%3D%3D,placsp,"[""vivienda"", ""empleo"", ""sanidad"", ""educacion"", ""coste_vida"", ""energia"", ""transporte"", ""seguridad_justicia"", ""inmigracion"", ""corrupcion"", ""campo_rural"", ""igualdad""]"
